district_id,state,district,lat,lon,population,female_population,literacy_rate,urban_share,census_match_quality,Rape,Kidnapping_&_Abduction,Dowry_Deaths,Assault_on_women_with_intent_to_outrage_her_modesty,Insult_to_modesty_of_Women,Cruelty_by_Husband_or_his_Relatives,Importation_of_Girls,total_2001
507,RAJASTHAN,SIKAR,27.64644059,75.29317423,2677333.0,1302343.0,0.617075649536311,0.25257213452454824,exact,13,22,15,28,0,114,0,192
508,RAJASTHAN,SIROHI,24.79769053,72.75309132,1036346.0,502115.0,0.46008379440843117,0.2259729892852739,exact,22,19,8,29,0,79,0,157
509,RAJASTHAN,TONK,26.15393507,75.79192216,1421326.0,693190.0,0.5274363516884937,0.21476832708988983,exact,17,50,7,84,6,142,0,306
510,RAJASTHAN,UDAIPUR,24.44076752,73.8402984,3068420.0,1501619.0,0.5157797824287418,0.21547408802925663,exact,43,118,9,68,2,127,0,367
511,SIKKIM,EAST,27.29600353,88.74908392,1931910.5716878404,937977.774954628,0.6261942428422217,0.3277049818768547,unmatched,7,1,0,0,8,0,0,16
512,DELHI,EAST,27.29600353,88.74908392,1709346.0,801846.0,0.7915296259505097,0.9976504593070802,exact,24,39,11,56,11,27,0,168
513,SIKKIM,NORTH,27.81381005,88.54200565,1931910.5716878404,937977.774954628,0.6261942428422217,0.3277049818768547,unmatched,0,0,0,0,0,0,0,0
514,TRIPURA,NORTH,27.81381005,88.54200565,378230.0,183686.0,0.730288448827433,0.13591492156711227,unmatched,29,11,3,16,0,60,0,119
515,DELHI,NORTH,27.81381005,88.54200565,887978.0,412976.0,0.767493113568129,0.985013501798579,exact,28,53,4,26,6,9,0,126
516,SIKKIM,SOUTH,27.27802162,88.37538595,1931910.5716878404,937977.774954628,0.6261942428422217,0.3277049818768547,unmatched,1,0,0,0,4,0,0,5
517,TRIPURA,SOUTH,27.27802162,88.37538595,378230.0,183686.0,0.730288448827433,0.13591492156711227,unmatched,29,7,5,18,0,59,0,118
518,DELHI,SOUTH,27.27802162,88.37538595,2731929.0,1264501.0,0.7607818504800088,0.9960085519305449,exact,65,170,15,96,24,22,0,392
519,SIKKIM,WEST,27.3032,88.2072,1931910.5716878404,937977.774954628,0.6261942428422217,0.3277049818768547,unmatched,0,1,0,0,2,0,0,3
520,TRIPURA,WEST,27.3032,88.2072,378230.0,183686.0,0.730288448827433,0.13591492156711227,unmatched,33,17,6,20,0,97,0,173
521,DELHI,WEST,27.3032,88.2072,2543243.0,1187003.0,0.7711331555812795,0.9974212843116013,exact,45,99,18,65,2,22,0,251
522,TAMIL NADU,ARIYALUR,11.19051484,79.22249644,754894.0,380191.0,0.6366509735141622,0.11924790681028957,exact,6,14,3,38,4,8,0,73
523,TAMIL NADU,CHENGAI,12.69,79.9812,4646732.0,2310888.0,0.8126735090381799,1.0,fuzzy,20,8,16,58,8,57,0,167
524,TAMIL NADU,CHENNAI,13.05809891,80.28139152,4646732.0,2310888.0,0.8126735090381799,1.0,exact,28,0,13,70,209,111,0,431
525,TAMIL NADU,CHENNAI RLY.,13.0624,80.2585,4646732.0,2310888.0,0.8126735090381799,1.0,fuzzy,0,0,0,5,0,2,0,7
526,TAMIL NADU,COIMBATORE RURAL,11.004556,76.961632,3458045.0,1728748.0,0.7622535276435095,0.7565338635881794,fuzzy,18,27,16,75,25,49,0,210
527,TAMIL NADU,COIMBATORE URBAN,11.004556,76.961632,3458045.0,1728748.0,0.7622535276435095,0.7565338635881794,fuzzy,4,10,5,19,38,28,0,104
528,TAMIL NADU,CUDDALORE,11.57587301,79.63002365,2605914.0,1294217.0,0.6966005017817165,0.3439421056727103,exact,16,2,9,137,50,21,0,235
529,TAMIL NADU,DHARMAPURI,12.3001412,78.11509813,1506843.0,732540.0,0.6090276160157362,0.18672298668240675,exact,17,30,6,65,8,18,0,144
530,TAMIL NADU,DINDIGUL,10.37780139,77.7801128,2159775.0,1078837.0,0.6861057286059891,0.3780071810769373,exact,14,35,8,48,11,8,5,129
531,TAMIL NADU,ERODE,11.26701216,77.42034335,2251744.0,1121876.0,0.6628915187516876,0.5125117935151076,exact,9,14,4,72,16,25,0,140
532,TAMIL NADU,KANCHIPURAM,12.49642476,80.0882036,3998252.0,1985294.0,0.7536748559120335,0.6384033344760297,fuzzy,21,9,6,30,9,12,9,96
533,TAMIL NADU,KANYAKUMARI,8.1834663,77.32053064,1870374.0,944029.0,0.8280365317310869,0.8256758315901418,fuzzy,6,9,5,27,170,29,0,246
534,TAMIL NADU,KARUR,10.79532777,78.08749687,1064493.0,536309.0,0.6829955669036809,0.4179772446189749,exact,4,8,2,21,2,14,0,51
535,TAMIL NADU,MADURAI RURAL,9.904313833,78.01366033,2399171.3870967743,1199392.322580645,0.7361805950395804,0.551784489379303,unmatched,13,23,5,52,8,69,0,170
536,TAMIL NADU,MADURAI URBAN,9.939093,78.121719,2399171.3870967743,1199392.322580645,0.7361805950395804,0.551784489379303,unmatched,2,18,12,20,52,24,0,128
537,TAMIL NADU,NAGAPATTINAM,10.78946816,79.79437299,1616450.0,818323.0,0.7504147978595069,0.22931200988913356,exact,12,25,4,55,13,8,0,117
538,TAMIL NADU,NAMAKKAL,11.33766638,78.14624841,1726601.0,857321.0,0.6811828557958671,0.40977459186210324,exact,7,16,4,39,13,18,0,97
539,TAMIL NADU,NILGIRIS,11.44236166,76.66146422,735394.0,375251.0,0.7746146963396492,0.5754491584786354,fuzzy,8,5,2,6,5,16,0,42
540,TAMIL NADU,PERAMBALUR,11.26013776,78.86034012,565223.0,283066.0,0.6649110174214425,0.1759300500551455,exact,3,11,0,18,0,12,0,44
541,TAMIL NADU,PUDUKOTTAI,10.13051482,79.05444484,1618345.0,815157.0,0.6862226533897284,0.2068277834111533,fuzzy,5,24,2,32,4,25,0,92
542,TAMIL NADU,RAMNATHAPURAM,9.312869952,78.99185362,1353445.0,670787.0,0.7232994321897085,0.30380908783694716,fuzzy,13,17,4,59,12,16,0,121
543,TAMIL NADU,SALEM RURAL,11.6293242,78.2478258,2399171.3870967743,1199392.322580645,0.7361805950395804,0.551784489379303,unmatched,8,29,8,53,7,7,0,112
544,TAMIL NADU,SALEM URBAN,11.6376,78.1507,2399171.3870967743,1199392.322580645,0.7361805950395804,0.551784489379303,unmatched,2,10,3,7,13,11,0,46
545,TAMIL NADU,SIVAGANGAI,9.960306581,78.56535729,1339101.0,670429.0,0.7167077016595462,0.316506674152386,fuzzy,5,10,4,17,2,9,0,47
546,TAMIL NADU,THANJAVUR,10.38769226,79.31948691,2405890.0,1223474.0,0.7444222304427883,0.36409901084723084,exact,0,34,0,53,46,31,0,164
547,TAMIL NADU,THENI,9.924066667,77.43458833,1245899.0,620216.0,0.6983551636208072,0.5389249993302859,exact,4,7,4,29,8,9,0,61
548,TAMIL NADU,THIRUNELVELI RURAL,8.457430704,77.70549636,3077233.0,1556321.0,0.7387991094596996,0.4853207622665115,fuzzy,57,53,3,155,62,13,0,343
549,TAMIL NADU,THIRUNELVELI URBAN,8.741222,77.694626,3077233.0,1556321.0,0.7387991094596996,0.4853207622665115,fuzzy,3,10,0,2,21,6,0,42
550,TAMIL NADU,THIRUVALLUR,13.2758581,80.19724703,3728104.0,1852042.0,0.7488313094269903,0.6540775553338163,exact,16,11,6,70,17,16,0,136
551,TAMIL NADU,THIRUVANNAMALAI,12.41931895,79.23265632,2464875.0,1228986.0,0.659998174349612,0.20708062796850865,fuzzy,5,33,1,53,9,18,0,119
552,TAMIL NADU,THIRUVARUR,10.36892741,79.60322894,1264277.0,637584.0,0.7486262899665184,0.21276939773971715,exact,7,26,4,50,18,2,0,107
553,TAMIL NADU,THOOTHUGUDI,8.72096117,78.13832691,1750176.0,885155.0,0.7711778701113488,0.4721887618003609,fuzzy,12,0,1,94,47,36,0,190
554,TAMIL NADU,TRICHY RLY.,10.805,78.6852,2399171.3870967743,1199392.322580645,0.7361805950395804,0.551784489379303,unmatched,0,0,0,0,3,0,0,3
555,TAMIL NADU,TRICHY RURAL,10.938045336750001,78.59222897111111,2399171.3870967743,1199392.322580645,0.7361805950395804,0.551784489379303,unmatched,6,17,3,22,5,2,0,55
556,TAMIL NADU,TRICHY URBAN,10.938045336750001,78.59222897111111,2399171.3870967743,1199392.322580645,0.7361805950395804,0.551784489379303,unmatched,5,6,4,9,51,18,0,93
557,TAMIL NADU,VELLORE,12.78488263,79.02643284,3936331.0,1974643.0,0.7046988680575896,0.4269060773480663,exact,13,0,8,54,16,5,0,96
558,TAMIL NADU,VILLUPURAM,12.06557135,79.68989101,3458873.0,1718054.0,0.6348241175666178,0.164653876610904,fuzzy,37,37,14,78,20,42,0,228
559,TAMIL NADU,VIRUDHUNAGAR,9.468872196,77.87641469,1942288.0,974579.0,0.7201753807880191,0.5048725780020797,exact,17,19,2,81,10,20,0,149
560,TRIPURA,DHALAI,23.78136048,91.94654283,378230.0,183686.0,0.730288448827433,0.13591492156711227,exact,11,0,2,4,0,11,0,28
561,UTTAR PRADESH,AGRA,26.99512975,78.05278292,4418797.0,2053844.0,0.6066153299189803,0.4501456590504999,exact,66,132,63,110,114,327,0,812
562,UTTAR PRADESH,ALIGARH,27.93748577,78.00146831,3673889.0,1721893.0,0.5695781772394322,0.32158860870872513,exact,50,78,44,90,54,258,0,574
563,UTTAR PRADESH,ALLAHABAD,25.39203866,82.05172447,5954391.0,2822584.0,0.6156342437035123,0.2124862843092498,exact,42,75,56,85,105,226,0,589
564,UTTAR PRADESH,AMBEDKAR NAGAR,26.39119026,82.68282143,2397888.0,1185478.0,0.6201036078415673,0.1147761167687393,exact,19,29,14,15,9,87,0,173
565,UTTAR PRADESH,AURAIYA,26.66892394,79.42637057,1379545.0,639505.0,0.6747413096346984,0.18594602162444238,exact,11,25,21,13,7,26,0,103
566,UTTAR PRADESH,AZAMGARH,26.00829095,83.01220251,4613913.0,2328909.0,0.60077357332052,0.08279719761430757,exact,11,41,32,14,15,81,0,194
567,UTTAR PRADESH,BADAUN,28.08595673,78.997108,3681896.0,1714137.0,0.4202935118210835,0.18057130738660987,fuzzy,47,41,62,51,14,76,0,291
568,UTTAR PRADESH,BAGHPAT,29.0457935,77.302663,1303048.0,602978.0,0.6123872643218055,0.22145826873303254,exact,15,17,20,18,12,64,0,146
569,UTTAR PRADESH,BAHRAICH,27.6917763,81.46779783,3487731.0,1643847.0,0.4009391779354543,0.08121147709605372,exact,14,19,19,15,17,62,0,146
570,UTTAR PRADESH,BALLIA,25.86075638,84.03651979,3239774.0,1566872.0,0.6060885728448959,0.102408556979,exact,18,17,19,7,22,35,0,118
571,UTTAR PRADESH,BANDA,25.3518859,80.52487391,1799410.0,833534.0,0.5573699156945888,0.1516274894810659,exact,27,18,21,51,18,50,0,185
572,UTTAR PRADESH,BARABANKI,26.92277703,81.35762351,3260699.0,1553626.0,0.5190476029832867,0.1105988462851164,fuzzy,41,55,35,37,21,188,0,377
573,UTTAR PRADESH,BAREILLY,28.51101941,79.43187072,4448359.0,2090694.0,0.49271180675840237,0.3648370744088712,exact,93,98,57,110,40,421,0,819
574,UTTAR PRADESH,BASTI,26.83388045,82.69790591,2464464.0,1209192.0,0.5655521849781535,0.05699738544103482,exact,18,23,22,28,12,48,0,151
575,UTTAR PRADESH,BIJNOR,29.31397426,78.45098815,3682713.0,1761498.0,0.5798423607813045,0.24726726786223355,exact,38,59,31,67,38,230,0,463
576,UTTAR PRADESH,BULANDSHAHAR,28.34875862,78.01082759,3499171.0,1653911.0,0.580610664640282,0.2518279650530579,fuzzy,31,64,45,71,219,227,0,657
577,UTTAR PRADESH,CHANDOLI,25.11808596,83.25307063,1952756.0,934851.0,0.6015119144429719,0.12841653632640065,fuzzy,4,11,16,13,0,22,0,66
578,UTTAR PRADESH,CHITRAKOOT DHAM,25.15992462,81.07666088,991730.0,464009.0,0.5355005898782935,0.10207326848501917,fuzzy,8,3,8,16,4,2,0,41
579,UTTAR PRADESH,DEORIA,26.42218857,83.82440707,3100946.0,1563510.0,0.6047312658782191,0.10203903825412419,exact,7,33,27,15,15,44,0,141
580,UTTAR PRADESH,ETAH,27.59115531,78.70021858,1774480.0,827141.0,0.594654208556873,0.16853815193110414,exact,57,59,68,68,24,156,0,432
581,UTTAR PRADESH,ETAWAH,26.7881767,79.07621806,1581810.0,735954.0,0.6713846795759288,0.24345391682757755,exact,20,22,29,25,26,52,0,174
582,UTTAR PRADESH,FAIZABAD,26.60589185,82.00783531,2470996.0,1211368.0,0.5871725409510983,0.134462560161176,exact,22,26,17,24,18,49,0,156
583,UTTAR PRADESH,FATEHGARH,27.3673,79.6221,2917425.393939394,1391538.2272727273,0.5711247602935249,0.23745337744967093,unmatched,9,38,22,23,28,93,0,213
584,UTTAR PRADESH,FATEHPUR,25.8374362,80.85416203,2632733.0,1248011.0,0.5743711952560324,0.12211801300782354,exact,28,27,46,25,15,59,0,200
585,UTTAR PRADESH,FIROZABAD,27.20963993,78.42660625,2498156.0,1166110.0,0.6091717250644075,0.34671665097652454,exact,22,59,48,33,69,89,0,320
586,UTTAR PRADESH,GAUTAMBUDH NAGAR,28.39331104,77.52462468,1648115.0,757901.0,0.6813523328165814,0.6648782784392961,fuzzy,16,30,17,39,40,54,0,196
587,UTTAR PRADESH,GHAZIABAD,28.74997309,77.67441879,4681645.0,2192811.0,0.6671296093573946,0.7017704617599895,exact,31,79,33,54,138,140,0,475
588,UTTAR PRADESH,GHAZIPUR,25.62472478,83.53608546,3620268.0,1765193.0,0.6070127957377741,0.08070348195998109,exact,6,19,22,18,29,56,0,150
589,UTTAR PRADESH,GONDA,27.15721555,82.0226888,3433919.0,1646773.0,0.48923518580374203,0.07268176636764632,exact,18,21,26,19,13,46,0,143
590,UTTAR PRADESH,GORAKHPUR,26.63315887,83.35495604,4440895.0,2163118.0,0.6080594114474672,0.19889015989435702,exact,13,52,16,25,36,52,0,194
591,UTTAR PRADESH,HARDOI,27.33740909,80.26411768,4092845.0,1901403.0,0.5428011566526463,0.13337784255853127,exact,70,60,63,86,21,136,0,436
592,UTTAR PRADESH,HATHRAS,27.57814661,78.18251084,2917425.393939394,1391538.2272727273,0.5711247602935249,0.23745337744967093,unmatched,16,26,31,63,26,93,0,255
593,UTTAR PRADESH,J.P.NAGAR,28.87049898,78.39009365,2917425.393939394,1391538.2272727273,0.5711247602935249,0.23745337744967093,unmatched,23,36,14,35,22,98,0,228
594,UTTAR PRADESH,JALAUN,26.06795459,79.36686911,1689974.0,783882.0,0.6362204388943262,0.23097918626914316,exact,6,14,29,40,21,65,0,175
595,UTTAR PRADESH,JAUNPUR,25.70141281,82.54315352,4494204.0,2273739.0,0.6078222083376723,0.08004807931099565,exact,11,15,43,21,19,85,0,194
596,UTTAR PRADESH,JHANSI,25.45581535,78.89954581,1998603.0,941167.0,0.6527124196251082,0.38684090130378895,exact,18,20,31,32,30,69,0,200
597,UTTAR PRADESH,KANNAUJ,26.99398862,79.6443794,1656616.0,774840.0,0.6139545917702111,0.18040025152418188,exact,8,19,22,18,7,63,0,137
598,UTTAR PRADESH,KANPUR DEHAT,26.43047641,79.98710083,1796184.0,832929.0,0.6515162143744739,0.1019676451428233,exact,21,34,39,45,7,79,0,225
599,UTTAR PRADESH,KANPUR NAGAR,26.37046935,80.29251573,4581268.0,2121462.0,0.7078874233072591,0.6524312352646996,exact,47,176,64,106,213,356,0,962
600,UTTAR PRADESH,KAUSHAMBI,25.53587532,81.41811282,1599596.0,761111.0,0.5085184008962264,0.08082602070306343,exact,26,23,28,44,9,72,0,202
601,UTTAR PRADESH,KHIRI,28.1651,80.6327,4021243.0,1898056.0,0.5058246915195127,0.12482118222603494,fuzzy,83,90,88,99,24,138,0,522
602,UTTAR PRADESH,KUSHI NAGAR,26.89253068,83.92261542,3564544.0,1746489.0,0.5484067527291009,0.054483574682938074,fuzzy,7,20,18,19,35,14,0,113
603,UTTAR PRADESH,LALITPUR,24.58877161,78.60082331,1221592.0,580581.0,0.5248814661523651,0.14517678708685627,exact,20,5,10,26,9,31,0,101
604,UTTAR PRADESH,LUCKNOW,26.83823359,80.89706027,4589838.0,2195362.0,0.6813443088841044,0.6758517538976813,exact,62,138,47,103,148,337,0,835
605,UTTAR PRADESH,MAHARAJGANJ,27.17709911,83.46127857,2684703.0,1302949.0,0.5286037226464156,0.05606024916032345,fuzzy,13,13,7,13,37,10,0,93
606,UTTAR PRADESH,MAHOBA,25.3452967,79.67863003,875958.0,409600.0,0.5572253464207187,0.1965983721128096,exact,12,7,11,22,3,4,0,59
607,UTTAR PRADESH,MAINPURI,27.17386862,79.03501851,1868529.0,875152.0,0.6442955929503904,0.17697649650584305,exact,13,31,42,32,3,63,0,184
608,UTTAR PRADESH,MATHURA,27.59390433,77.62153417,2547184.0,1180059.0,0.5919266138606398,0.3037844487348152,exact,25,33,21,48,50,77,0,254
609,UTTAR PRADESH,MAU,26.01082204,83.50582654,2205968.0,1091259.0,0.6178892894185228,0.21996642511649334,exact,17,25,16,33,27,39,0,157
610,UTTAR PRADESH,MEERUT,29.02957626,77.80611006,3443689.0,1617946.0,0.6218587102377712,0.5253681469676782,exact,28,96,34,59,123,236,0,576
611,UTTAR PRADESH,MIRZAPUR,25.10207959,82.60126629,2496970.0,1184668.0,0.572166665999191,0.14354786739456654,exact,16,6,23,16,21,39,0,121
612,UTTAR PRADESH,MORADABAD,28.85177041,78.73580193,4772006.0,2268820.0,0.4744017505426439,0.3392619255741872,exact,44,72,45,79,85,207,0,532
613,UTTAR PRADESH,MUZAFFARNAGAR,29.47050798,77.64017848,4143512.0,1950078.0,0.5834034027173084,0.3053090684126411,exact,54,67,24,51,33,265,0,494
614,UTTAR PRADESH,PILIBHIT,28.52024175,79.90103974,2031007.0,959005.0,0.5224477315932441,0.194278159474631,exact,64,47,44,50,20,195,0,420
615,UTTAR PRADESH,PRATAPGARH,25.86484273,81.93530049,3209141.0,1603056.0,0.6018928429757371,0.05539555730313794,exact,18,35,33,21,9,44,0,160
616,UTTAR PRADESH,RAIBAREILLY,26.25390284,81.22260463,4448359.0,2090694.0,0.49271180675840237,0.3648370744088712,fuzzy,58,50,29,57,17,137,0,348
617,UTTAR PRADESH,RAMPUR,28.83244727,79.10977333,2335819.0,1111930.0,0.44680944884856233,0.2652205958606794,exact,22,27,18,11,0,49,0,127
618,UTTAR PRADESH,SAHARANPUR,30.03381165,77.59905148,3466382.0,1632276.0,0.5992149739988264,0.3195499967387808,exact,41,52,21,45,96,196,0,451
619,UTTAR PRADESH,SANT KABIRNAGAR,26.79159652,83.03877643,1715183.0,845527.0,0.5567621647369406,0.07717995973318265,fuzzy,9,16,7,11,6,26,0,75
620,UTTAR PRADESH,SHAHJAHANPUR,27.99138935,79.83022753,3006538.0,1400135.0,0.49589594410581206,0.20566928701089918,exact,55,68,66,61,21,146,0,417
621,UTTAR PRADESH,SHRAWASTI,27.60491788,81.79319777,1117361.0,523464.0,0.37885070268248133,0.033054253441855766,exact,13,18,4,16,8,18,0,77
622,UTTAR PRADESH,SIDHARTHNAGAR,27.20738484,82.78664992,2559297.0,1264202.0,0.4801810809765338,0.0649409070461702,fuzzy,12,24,13,20,3,28,0,100
623,UTTAR PRADESH,SITAPUR,27.50199596,80.85288881,4483992.0,2108728.0,0.5093080005495103,0.11856295971251525,exact,85,47,82,71,35,106,0,426
624,UTTAR PRADESH,SONBHADRA,24.46693269,83.06816325,1862559.0,891215.0,0.5292224300008751,0.21266655454018799,exact,5,6,12,9,4,5,0,41
625,UTTAR PRADESH,ST.RAVIDASNAGAR,25.36457874,82.43494991,2917425.393939394,1391538.2272727273,0.5711247602935249,0.23745337744967093,unmatched,1,7,9,3,3,23,0,46
626,UTTAR PRADESH,SULTANPUR,26.28463864,82.05710457,3797117.0,1882531.0,0.589895439092343,0.05608074386147918,exact,29,35,38,34,17,153,0,306
627,UTTAR PRADESH,UNNAO,26.63163991,80.63677329,3108367.0,1478280.0,0.5705838467594078,0.16872933383145886,exact,53,79,63,100,12,168,0,475
628,UTTAR PRADESH,VARANASI,25.36057089,82.82529667,3676841.0,1754984.0,0.6537957447711228,0.4186784166640179,exact,27,35,31,19,90,119,0,321
629,UTTARAKHAND,ALMORA,29.68353213,79.50165064,622506.0,331425.0,0.7011932415109252,0.07498808414373012,exact,4,1,3,5,0,5,0,18
630,UTTARAKHAND,BAGESHWAR,29.98703393,79.83954354,259898.0,135572.0,0.690590154599112,0.038834562760857165,exact,1,4,8,1,0,0,0,14
631,UTTARAKHAND,CHAMOLI,30.58338611,79.56281096,391605.0,197614.0,0.716425990475096,0.12292583449608244,exact,3,3,3,10,0,1,0,20
632,UTTARAKHAND,CHAMPAWAT,29.29142394,80.07720212,259648.0,128523.0,0.6844882302193739,0.13095541661141769,exact,0,3,0,7,0,5,0,15
633,UTTARAKHAND,DEHRADUN,30.53333341,77.90884125,1696694.0,804495.0,0.7423294948882946,0.5413433057764881,exact,12,48,4,13,19,85,0,181
634,UTTARAKHAND,HARIDWAR,29.88605766,77.92980068,1890422.0,885127.0,0.623328547805728,0.3815139412841104,fuzzy,13,23,10,21,33,105,0,205
635,UTTARAKHAND,NAINITAL,29.33637053,79.49979118,954605.0,460939.0,0.7296211522043149,0.35349875947137743,exact,5,0,5,11,3,29,0,53
636,UTTARAKHAND,PAURI GARHWAL,29.97806755,78.77450163,618931.0,320945.0,0.6591914122898999,0.1068967416101575,fuzzy,7,7,5,4,1,7,0,31
637,UTTARAKHAND,PITHORAGARH,30.14720632,80.34229231,483439.0,244133.0,0.7147747699296085,0.12506251696889156,exact,7,0,2,6,4,10,0,29
638,UTTARAKHAND,RUDRA PRAYAG,30.55657756,79.09422047,242285.0,127696.0,0.7055038487731391,0.03801671233110559,fuzzy,2,0,3,3,1,2,0,11
639,UTTARAKHAND,TEHRI GARHWAL,30.46370092,78.48783793,618931.0,320945.0,0.6591914122898999,0.1068967416101575,exact,2,5,2,3,0,8,0,20
640,UTTARAKHAND,UDHAMSINGH NAGAR,29.02779578,79.45629005,1648902.0,790119.0,0.6294121785284996,0.35029506172541774,fuzzy,10,29,10,7,22,31,0,109
641,UTTARAKHAND,UTTARKASHI,30.96895855,78.56880615,330086.0,161489.0,0.6517271256581618,0.07475517494575486,exact,8,3,1,12,1,13,0,38
642,WEST BENGAL,24 PARGANAS NORTH,22.06238845,88.87793961,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,53,63,23,63,0,447,0,649
643,WEST BENGAL,24 PARGANAS SOUTH,21.85442751,88.44536971,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,47,52,48,54,0,480,0,681
644,WEST BENGAL,ASANSOL,23.6739,86.9524,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,0,0,1,0,0,32,0,33
645,WEST BENGAL,BANKURA,23.08128089,87.12640054,3596674.0,1758579.0,0.6208491511880143,0.09167339116401049,exact,26,5,22,28,0,78,0,159
646,WEST BENGAL,BIRBHUM,24.06389343,87.65153089,3502404.0,1711484.0,0.6162758493880204,0.13935764890343813,exact,43,28,4,43,0,151,0,269
647,WEST BENGAL,BURDWAN,23.44445389,87.81505811,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,46,32,32,85,0,296,0,491
648,WEST BENGAL,COOCHBEHAR,26.3357,89.4459,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,36,41,6,44,0,146,0,273
649,WEST BENGAL,DAKSHIN DINAJPUR,25.34209436,88.6982168,1676276.0,819077.0,0.6464836339600399,0.15200227319066603,exact,10,28,4,37,0,101,0,180
650,WEST BENGAL,DARJEELING,26.83961957,88.33145067,1846823.0,909564.0,0.7123503443481048,0.41559159779481614,fuzzy,20,20,2,26,0,56,1,125
651,WEST BENGAL,HOOGHLY,22.87929265,88.00010265,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,29,38,10,39,0,372,0,488
652,WEST BENGAL,HOWRAH,22.40167417,87.99421177,4850029.0,2349210.0,0.7433369986035135,0.6426516803097811,fuzzy,2,5,8,13,0,43,0,71
653,WEST BENGAL,HOWRAH CITY,22.5958,88.2636,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,7,10,5,6,0,84,0,112
654,WEST BENGAL,HOWRAH G.R.P.,23.98761465909091,88.1216368509091,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,1,4,0,9,1,0,0,15
655,WEST BENGAL,JALPAIGURI,26.62642031,89.04154375,3872846.0,1889782.0,0.645205102397565,0.2857620835137466,exact,54,24,2,47,0,150,0,277
656,WEST BENGAL,KOLKATA,22.55058148,88.35276481,4496694.0,2139928.0,0.7979500050481532,1.0,exact,19,78,6,165,37,207,2,514
657,WEST BENGAL,MALDA,25.08026803,88.17191685,3988845.0,1937304.0,0.5230667022659442,0.134179913159179,fuzzy,40,23,5,48,0,92,0,208
658,WEST BENGAL,MIDNAPUR,22.4309,87.3215,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,84,74,58,54,1,470,0,741
659,WEST BENGAL,MURSHIDABAD,24.25950655,88.1681686,7103807.0,3476243.0,0.5709380899565543,0.1894738831457398,exact,66,46,12,36,2,240,0,402
660,WEST BENGAL,NADIA,23.56410971,88.58293035,5167600.0,2513832.0,0.6735341357690223,0.30223174907776695,exact,71,90,10,77,7,252,0,507
661,WEST BENGAL,PURULIA,23.25419233,86.39685329,2930115.0,1433119.0,0.554553319579607,0.13211019169549806,fuzzy,23,15,3,48,0,86,0,175
662,WEST BENGAL,SEALDAH G.R.P.,22.6189,88.3859,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,1,1,0,0,0,2,0,4
663,WEST BENGAL,SILIGURI G.R.P.,26.7235,88.4163,3836603.9166666665,1866182.5,0.6346807757303242,0.329153537631368,unmatched,0,0,0,1,0,0,0,1
664,WEST BENGAL,UTTAR DINAJPUR,26.04461917,88.23595232,3007134.0,1456068.0,0.49537765859452887,0.12112945711532284,exact,31,18,4,31,0,74,0,158
665,A & N ISLANDS,ANDAMAN,12.38257107,92.82291051,36842.0,16115.0,0.687584821670919,0.0,unmatched,3,2,0,18,1,9,0,33
666,A & N ISLANDS,NICOBAR,7.83529075,93.51160124,36842.0,16115.0,0.687584821670919,0.0,fuzzy,0,0,0,1,0,0,0,1
667,CHANDIGARH,CHANDIGARH,30.7426,76.75872466,1055450.0,474787.0,0.7631228385996495,0.9701340965991547,exact,18,50,3,24,15,36,0,146
668,D & N HAVELI,D and N HAVELI,20.21513217,73.09454961,343709.0,149949.0,0.6494738281511395,0.5567230173832308,fuzzy,6,2,0,7,0,4,0,19
669,DAMAN & DIU,DAMAN,20.43161667,72.83923661,191173.0,66514.0,0.7864499693994444,0.8592270572180251,exact,0,3,0,0,0,4,0,7
670,DAMAN & DIU,DIU,20.4283,72.8397,52074.0,26432.0,0.7308445673464685,0.48074270557029175,exact,0,0,0,0,0,0,0,0
671,DELHI,CENTRAL,28.6643,77.2167,582320.0,274499.0,0.7596510509685397,1.0,exact,28,42,4,30,7,2,0,113
672,DELHI,G.R.P.(RLY),28.15553352,81.676047552,1865326.7777777778,866735.0,0.7587450420513153,0.9729843634480535,unmatched,1,7,0,4,0,0,0,12
673,DELHI,I.G.I. AIRPORT,28.5562,77.1,1865326.7777777778,866735.0,0.7587450420513153,0.9729843634480535,unmatched,0,1,0,0,2,0,0,3
674,DELHI,NEW DELHI,28.6139,77.209,142004.0,64062.0,0.8040548153573138,1.0,exact,9,19,0,20,6,2,0,56
675,DELHI,NORTH EAST,28.7184,77.258,2241624.0,1053199.0,0.7189376987398421,0.9890766867453817,exact,36,123,20,34,1,8,0,222
676,DELHI,NORTH WEST,28.7186,77.0685,3656539.0,1695617.0,0.7405513793234532,0.9341764804984481,exact,103,298,25,102,18,22,0,568
